Product,Date,MRP,Discount,CLP,Platform,City,City Tier,Impressions,Clicks,Spend,Quantity Sold,Competitor,Competitor MRP,Competitor Discount,Competitor Price
Foundation,8/1/2024,649,0.2,519.2,Purplle,Mumbai,Tier 1,6091,221,434,18,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Amazon,Delhi,Tier 1,4660,335,818,15,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Amazon,Jamshedpur,Tier 3,4275,199,655,26,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Madurai,Tier 3,5797,316,352,39,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Amazon,Madurai,Tier 3,2469,153,82,19,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Indore,Tier 2,2064,60,651,2,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Pune,Tier 1,100,6,17,1,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Vijayawada,Tier 3,6791,315,1745,25,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Nykaa,Hyderabad,Tier 1,3058,121,636,9,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Purplle,Jaipur,Tier 2,3670,66,1872,7,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Purplle,Patna,Tier 2,3793,288,1593,23,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Jamshedpur,Tier 3,4558,217,2070,16,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Myntra,Kanpur,Tier 2,2738,50,41,5,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Purplle,Agra,Tier 2,3244,51,1610,4,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Amazon,Nagpur,Tier 2,7953,109,380,10,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Purplle,Chennai,Tier 1,139,10,63,1,Competitor D,539,0.15,458.15
Foundation,8/1/2024,649,0.2,519.2,Nykaa,Visakhapatnam,Tier 2,2012,60,443,3,Competitor D,539,0.15,458.15
Foundation,8/2/2024,649,0.2,519.2,Flipkart,Chennai,Tier 1,10719,652,416,54,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Amazon,Jaipur,Tier 2,9400,307,2197,40,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Madurai,Tier 3,471,25,40,2,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Flipkart,Bhopal,Tier 2,5809,98,120,12,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Patna,Tier 2,4044,69,1022,6,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Varanasi,Tier 3,10405,584,4102,61,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Amazon,Visakhapatnam,Tier 2,4534,195,1056,7,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Nagpur,Tier 2,7438,454,2354,18,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Amazon,Delhi,Tier 1,10758,821,3477,127,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Hyderabad,Tier 1,6894,420,2676,45,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Faridabad,Tier 2,450,17,33,2,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Flipkart,Kolkata,Tier 1,1522,58,480,6,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Flipkart,Bangalore,Tier 1,2711,84,823,4,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Flipkart,Coimbatore,Tier 2,6389,112,2211,11,Competitor D,539,0.1,485.1
Foundation,8/2/2024,649,0.2,519.2,Nykaa,Lucknow,Tier 2,9762,698,2955,49,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Amazon,Indore,Tier 2,11950,378,4020,47,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Purplle,Pune,Tier 1,482,36,126,4,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Jodhpur,Tier 3,5133,318,2186,43,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Flipkart,Guwahati,Tier 3,11169,590,3905,16,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Srinagar,Tier 3,9738,186,463,21,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Myntra,Mumbai,Tier 1,7343,426,84,32,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Flipkart,Trivandrum,Tier 3,1410,51,308,2,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Amritsar,Tier 3,5707,225,556,22,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Lucknow,Tier 2,4408,107,1763,4,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Amazon,Agra,Tier 2,5928,393,2025,22,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Flipkart,Varanasi,Tier 3,157,12,25,1,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Amazon,Allahabad,Tier 3,10278,773,2078,31,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Amazon,Coimbatore,Tier 2,5851,330,1234,39,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Amazon,Faridabad,Tier 2,4326,263,469,28,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Purplle,Coimbatore,Tier 2,3202,37,952,4,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Indore,Tier 2,4194,76,1583,8,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Trivandrum,Tier 3,11817,226,2819,19,Competitor D,539,0.1,485.1
Foundation,8/3/2024,649,0.1,584.1,Nykaa,Hyderabad,Tier 1,6414,268,2457,21,Competitor D,539,0.1,485.1
Foundation,8/4/2024,649,0.1,584.1,Purplle,Faridabad,Tier 2,2837,141,576,17,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Bhopal,Tier 2,3013,154,789,17,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Indore,Tier 2,2145,31,624,1,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Vijayawada,Tier 3,13812,746,1071,90,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Allahabad,Tier 3,4900,55,1694,7,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Delhi,Tier 1,4484,250,483,12,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Jamshedpur,Tier 3,8512,312,488,18,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Jamshedpur,Tier 3,4971,224,2038,31,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Lucknow,Tier 2,5604,425,2322,11,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Patna,Tier 2,3896,172,736,7,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Srinagar,Tier 3,4167,267,1752,35,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Mumbai,Tier 1,1978,153,838,18,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Jodhpur,Tier 3,4666,361,742,38,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Hyderabad,Tier 1,8711,435,265,16,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Kanpur,Tier 2,6043,124,878,3,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Coimbatore,Tier 2,8013,423,963,37,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Kolkata,Tier 1,731,34,368,3,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Myntra,Pune,Tier 1,2428,83,645,4,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Amazon,Delhi,Tier 1,1563,117,95,4,Competitor D,539,0,539
Foundation,8/4/2024,649,0.1,584.1,Purplle,Jamshedpur,Tier 3,1300,103,247,8,Competitor D,539,0,539
Foundation,8/5/2024,649,0.2,519.2,Flipkart,Amritsar,Tier 3,7905,210,449,17,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Purplle,Jodhpur,Tier 3,4498,224,234,31,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Amazon,Visakhapatnam,Tier 2,12610,201,1080,9,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Nykaa,Kolkata,Tier 1,9337,536,3311,76,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Coimbatore,Tier 2,7872,368,3843,23,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Flipkart,Indore,Tier 2,9610,569,532,82,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Kanpur,Tier 2,7553,436,2496,38,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Chennai,Tier 1,2788,218,139,34,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Faridabad,Tier 2,4368,168,940,13,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Amazon,Lucknow,Tier 2,1674,65,147,2,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Bangalore,Tier 1,464,8,157,1,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Visakhapatnam,Tier 2,2137,143,402,18,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Amazon,Guwahati,Tier 3,12079,794,1156,64,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Kolkata,Tier 1,8519,96,1035,9,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Guwahati,Tier 3,1145,12,502,1,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Lucknow,Tier 2,8168,464,1406,34,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Amritsar,Tier 3,2306,64,44,9,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Nykaa,Agra,Tier 2,8455,198,1705,14,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Flipkart,Srinagar,Tier 3,8920,386,1190,61,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Nykaa,Chennai,Tier 1,8649,172,3616,12,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Flipkart,Lucknow,Tier 2,3767,52,568,7,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Amazon,Agra,Tier 2,1392,77,137,6,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Myntra,Indore,Tier 2,4559,135,613,6,Competitor D,539,0.1,485.1
Foundation,8/5/2024,649,0.2,519.2,Flipkart,Kanpur,Tier 2,6177,254,618,31,Competitor D,539,0.1,485.1
Foundation,8/6/2024,649,0,649,Flipkart,Bhopal,Tier 2,5731,406,2043,34,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Srinagar,Tier 3,14934,229,4034,7,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Hyderabad,Tier 1,1645,119,368,7,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Nykaa,Coimbatore,Tier 2,10174,181,432,11,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Purplle,Varanasi,Tier 3,5832,306,3336,21,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Allahabad,Tier 3,14164,769,2017,71,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Myntra,Jodhpur,Tier 3,1725,68,520,5,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Nykaa,Guwahati,Tier 3,11605,219,4414,14,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Mumbai,Tier 1,6084,315,1768,14,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Flipkart,Kanpur,Tier 2,11635,725,2925,63,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Bangalore,Tier 1,7654,362,582,38,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Myntra,Pune,Tier 1,171,3,12,1,Competitor D,539,0.2,431.2
Foundation,8/6/2024,649,0,649,Amazon,Lucknow,Tier 2,8869,598,1574,68,Competitor D,539,0.2,431.2
Foundation,8/7/2024,649,0.15,551.65,Nykaa,Jodhpur,Tier 3,400,31,78,1,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Nykaa,Trivandrum,Tier 3,6716,320,258,13,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Pune,Tier 1,2851,203,1003,13,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Trivandrum,Tier 3,6166,406,571,58,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Delhi,Tier 1,4609,295,689,29,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Mumbai,Tier 1,2085,157,586,13,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Amazon,Hyderabad,Tier 1,13920,700,4108,108,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Amazon,Jaipur,Tier 2,6363,470,92,17,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Amazon,Jamshedpur,Tier 3,10885,157,2847,6,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Nykaa,Pune,Tier 1,7396,500,3274,67,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Purplle,Lucknow,Tier 2,1052,38,435,4,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Lucknow,Tier 2,1440,52,702,2,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Amazon,Kolkata,Tier 1,5415,167,1399,20,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Purplle,Delhi,Tier 1,1705,90,583,6,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Amazon,Delhi,Tier 1,1209,62,17,5,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Purplle,Madurai,Tier 3,5537,324,1112,21,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Bangalore,Tier 1,5553,72,2344,2,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Myntra,Vijayawada,Tier 3,4150,272,1554,10,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Nykaa,Jaipur,Tier 2,11163,235,311,29,Competitor D,539,0.15,458.15
Foundation,8/7/2024,649,0.15,551.65,Purplle,Kanpur,Tier 2,3719,37,1850,5,Competitor D,539,0.15,458.15
Foundation,8/8/2024,649,0.05,616.55,Purplle,Patna,Tier 2,993,65,386,3,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Purplle,Chennai,Tier 1,1569,19,36,1,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Purplle,Pune,Tier 1,1533,105,226,4,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Purplle,Lucknow,Tier 2,6648,440,3395,38,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Allahabad,Tier 3,11606,294,1550,33,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Coimbatore,Tier 2,4046,59,1562,6,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Vijayawada,Tier 3,579,28,145,1,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Coimbatore,Tier 2,8893,266,2500,33,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Hyderabad,Tier 1,1458,47,515,4,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Purplle,Kolkata,Tier 1,3573,271,1959,33,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Nykaa,Hyderabad,Tier 1,5166,326,2199,28,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Amazon,Vijayawada,Tier 3,11571,318,1779,35,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Mumbai,Tier 1,366,22,36,2,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Lucknow,Tier 2,1604,97,343,9,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Srinagar,Tier 3,3844,158,998,11,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Nykaa,Madurai,Tier 3,3414,169,108,8,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Nagpur,Tier 2,4794,147,777,6,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Trivandrum,Tier 3,4241,338,1281,17,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Nykaa,Vijayawada,Tier 3,6079,164,204,16,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Amazon,Coimbatore,Tier 2,13218,451,2879,33,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Nykaa,Indore,Tier 2,5348,185,2190,6,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Jaipur,Tier 2,7221,363,3036,18,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Flipkart,Jodhpur,Tier 3,11194,512,3467,55,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Allahabad,Tier 3,8441,246,3207,15,Competitor D,539,0.05,512.05
Foundation,8/8/2024,649,0.05,616.55,Myntra,Indore,Tier 2,2366,73,1076,6,Competitor D,539,0.05,512.05
Foundation,8/9/2024,649,0,649,Purplle,Madurai,Tier 3,3782,163,1935,18,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Madurai,Tier 3,7617,142,3425,11,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Faridabad,Tier 2,1581,44,71,1,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Varanasi,Tier 3,3725,262,390,15,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Flipkart,Varanasi,Tier 3,4977,234,246,8,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Agra,Tier 2,9133,204,2167,6,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Srinagar,Tier 3,3992,84,1161,9,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Indore,Tier 2,908,61,396,2,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Amazon,Amritsar,Tier 3,11344,468,1558,19,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Jodhpur,Tier 3,11556,240,1305,19,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Pune,Tier 1,11350,473,3043,22,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Visakhapatnam,Tier 2,1881,102,141,9,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Patna,Tier 2,4653,261,806,15,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Coimbatore,Tier 2,710,47,169,5,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Guwahati,Tier 3,6736,483,200,35,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Agra,Tier 2,5907,265,2826,14,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Chennai,Tier 1,7524,313,1321,22,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Amazon,Indore,Tier 2,5397,61,427,6,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Kanpur,Tier 2,7375,301,2170,31,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Nagpur,Tier 2,2954,135,294,10,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Lucknow,Tier 2,3087,168,1458,7,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Patna,Tier 2,9622,379,157,41,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Chennai,Tier 1,4176,276,1426,19,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Purplle,Indore,Tier 2,1731,101,94,5,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Allahabad,Tier 3,246,14,26,1,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Jamshedpur,Tier 3,3525,242,1475,18,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Jodhpur,Tier 3,1998,42,162,4,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Amazon,Varanasi,Tier 3,14313,589,4971,27,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Myntra,Bhopal,Tier 2,5833,440,1291,51,Competitor D,539,0.2,431.2
Foundation,8/9/2024,649,0,649,Nykaa,Bangalore,Tier 1,9688,644,704,28,Competitor D,539,0.2,431.2
Foundation,8/10/2024,649,0.25,486.75,Flipkart,Lucknow,Tier 2,9080,576,3595,46,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Flipkart,Visakhapatnam,Tier 2,1454,113,142,4,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Amritsar,Tier 3,5785,179,2748,18,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Mumbai,Tier 1,8640,499,226,64,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Vijayawada,Tier 3,830,58,26,4,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Pune,Tier 1,6439,136,2832,13,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Srinagar,Tier 3,6776,255,708,33,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Amazon,Coimbatore,Tier 2,11943,750,2920,88,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Chennai,Tier 1,6978,118,1437,4,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Purplle,Hyderabad,Tier 1,1464,25,341,1,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Faridabad,Tier 2,3384,121,1164,8,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Amazon,Jamshedpur,Tier 3,7510,353,1528,24,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Flipkart,Faridabad,Tier 2,2892,213,737,17,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Amazon,Kanpur,Tier 2,9070,538,1331,105,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Kolkata,Tier 1,7756,291,3179,32,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Allahabad,Tier 3,8829,621,2556,29,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Myntra,Jamshedpur,Tier 3,631,41,165,4,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Jodhpur,Tier 3,2965,31,1082,5,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Flipkart,Indore,Tier 2,1198,18,359,2,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Vijayawada,Tier 3,6830,121,945,17,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Kolkata,Tier 1,5251,71,534,4,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Nykaa,Madurai,Tier 3,740,54,220,10,Competitor D,539,0,539
Foundation,8/10/2024,649,0.25,486.75,Amazon,Lucknow,Tier 2,4516,143,957,19,Competitor D,539,0,539
Foundation,8/11/2024,649,0.15,551.65,Flipkart,Agra,Tier 2,9249,444,398,31,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Nykaa,Delhi,Tier 1,6067,347,1067,21,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Myntra,Allahabad,Tier 3,227,10,104,1,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Flipkart,Pune,Tier 1,4202,109,1060,6,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Amazon,Jodhpur,Tier 3,13735,943,4663,112,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Flipkart,Visakhapatnam,Tier 2,7426,553,1342,57,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Nykaa,Trivandrum,Tier 3,6846,267,2538,21,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Nykaa,Vijayawada,Tier 3,6501,318,1626,35,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Flipkart,Guwahati,Tier 3,8122,199,923,27,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Nykaa,Bhopal,Tier 2,1340,41,268,6,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Flipkart,Patna,Tier 2,2037,101,343,7,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Purplle,Chennai,Tier 1,1147,73,441,2,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Amazon,Patna,Tier 2,4444,74,960,9,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Nykaa,Jamshedpur,Tier 3,5277,188,1459,19,Competitor D,539,0.05,512.05
Foundation,8/11/2024,649,0.15,551.65,Purplle,Bhopal,Tier 2,4095,42,2011,5,Competitor D,539,0.05,512.05
